,date,cloud_free,sun_frac,eff_cloud,output
0,2020-05-01 00:00:00,-0.0,0.0,0.0,-0.0
1,2020-05-01 01:00:00,-0.0,0.0,0.0,-0.0
2,2020-05-01 02:00:00,-0.0,0.0,0.0,-0.0
3,2020-05-01 03:00:00,-0.0,0.0,0.0,-0.0
4,2020-05-01 04:00:00,-0.0,0.0,0.0,-0.0
5,2020-05-01 05:00:00,-0.0,0.0,0.0,-0.0
6,2020-05-01 06:00:00,0.0,0.0,0.0,0.0
7,2020-05-01 07:00:00,0.051743081963325235,0.0,0.0,0.0
8,2020-05-01 08:00:00,0.2240260642531313,0.0,0.0,0.0
9,2020-05-01 09:00:00,0.40995689099075866,0.0,0.0,0.0
10,2020-05-01 10:00:00,0.5733212059469448,0.0,0.0,0.0
11,2020-05-01 11:00:00,0.6951743524196484,0.0,0.0,0.0
12,2020-05-01 12:00:00,0.7640417820474718,0.0,0.0,0.0
13,2020-05-01 13:00:00,0.7739694258012672,0.0,0.0,0.0
14,2020-05-01 14:00:00,0.724132490217507,0.0,0.0,0.0
15,2020-05-01 15:00:00,0.6188026481325121,0.0,0.0,0.0
16,2020-05-01 16:00:00,0.4675617750521832,0.0,0.0,0.0
17,2020-05-01 17:00:00,0.28645311087158415,0.3,0.3,0.08593593326147524
18,2020-05-01 18:00:00,0.10357636506595808,0.9,0.9,0.09321872855936227
19,2020-05-01 19:00:00,0.0,0.2,0.2,0.0
20,2020-05-01 20:00:00,-0.0,0.0,0.0,-0.0
21,2020-05-01 21:00:00,-0.0,0.0,0.0,-0.0
22,2020-05-01 22:00:00,-0.0,0.0,0.0,-0.0
23,2020-05-01 23:00:00,-0.0,0.0,0.0,-0.0
24,2020-05-02 00:00:00,-0.0,0.0,0.0,-0.0
25,2020-05-02 01:00:00,-0.0,0.0,0.0,-0.0
26,2020-05-02 02:00:00,-0.0,0.0,0.0,-0.0
27,2020-05-02 03:00:00,-0.0,0.0,0.0,-0.0
28,2020-05-02 04:00:00,-0.0,0.0,0.0,-0.0
29,2020-05-02 05:00:00,-0.0,0.0,0.0,-0.0
30,2020-05-02 06:00:00,0.0,1.0,1.0,0.0
31,2020-05-02 07:00:00,0.052582819746221116,1.0,1.0,0.052582819746221116
32,2020-05-02 08:00:00,0.2246269164491333,1.0,1.0,0.2246269164491333
33,2020-05-02 09:00:00,0.40995820498299257,1.0,1.0,0.40995820498299257
34,2020-05-02 10:00:00,0.5727501055298436,1.0,1.0,0.5727501055298436
35,2020-05-02 11:00:00,0.6941443292437591,1.0,1.0,0.6941443292437591
36,2020-05-02 12:00:00,0.762702431608022,1.0,1.0,0.762702431608022
37,2020-05-02 13:00:00,0.7724909423403836,1.0,1.0,0.7724909423403836
38,2020-05-02 14:00:00,0.7226957509424201,1.0,1.0,0.7226957509424201
39,2020-05-02 15:00:00,0.6175899356912216,1.0,1.0,0.6175899356912216
40,2020-05-02 16:00:00,0.4667459181112716,1.0,1.0,0.4667459181112716
41,2020-05-02 17:00:00,0.28617426531762336,1.0,1.0,0.28617426531762336
42,2020-05-02 18:00:00,0.10382595969625069,1.0,1.0,0.10382595969625069
43,2020-05-02 19:00:00,0.0,0.7166666666666667,0.7166666666666667,0.0
44,2020-05-02 20:00:00,-0.0,0.0,0.0,-0.0
45,2020-05-02 21:00:00,-0.0,0.0,0.0,-0.0
46,2020-05-02 22:00:00,-0.0,0.0,0.0,-0.0
47,2020-05-02 23:00:00,-0.0,0.0,0.0,-0.0
48,2020-05-03 00:00:00,-0.0,0.0,0.0,-0.0
49,2020-05-03 01:00:00,-0.0,0.0,0.0,-0.0
50,2020-05-03 02:00:00,-0.0,0.0,0.0,-0.0
51,2020-05-03 03:00:00,-0.0,0.0,0.0,-0.0
52,2020-05-03 04:00:00,-0.0,0.0,0.0,-0.0
53,2020-05-03 05:00:00,-0.0,0.0,0.0,-0.0
54,2020-05-03 06:00:00,0.0,0.0,0.0,0.0
55,2020-05-03 07:00:00,0.0533854061234831,0.0,0.0,0.0
56,2020-05-03 08:00:00,0.22517771389170116,0.3,0.3,0.06755331416751034
57,2020-05-03 09:00:00,0.4099151847725736,1.0,1.0,0.4099151847725736
58,2020-05-03 10:00:00,0.5721435730393704,1.0,1.0,0.5721435730393704
59,2020-05-03 11:00:00,0.6930887966732993,0.3,0.3,0.20792663900198977
60,2020-05-03 12:00:00,0.7613476997219333,0.0,0.0,0.0
61,2020-05-03 13:00:00,0.7710066940699409,0.7,0.7,0.5397046858489586
62,2020-05-03 14:00:00,0.7212615791715207,1.0,1.0,0.7212615791715207
63,2020-05-03 15:00:00,0.6163859782972475,1.0,1.0,0.6163859782972475
64,2020-05-03 16:00:00,0.46594184539685846,1.0,1.0,0.46594184539685846
65,2020-05-03 17:00:00,0.28590581642438967,1.0,1.0,0.28590581642438967
66,2020-05-03 18:00:00,0.10407996652494265,1.0,1.0,0.10407996652494265
67,2020-05-03 19:00:00,0.0,0.75,0.75,0.0
68,2020-05-03 20:00:00,-0.0,0.0,0.0,-0.0
69,2020-05-03 21:00:00,-0.0,0.0,0.0,-0.0
70,2020-05-03 22:00:00,-0.0,0.0,0.0,-0.0
71,2020-05-03 23:00:00,-0.0,0.0,0.0,-0.0
72,2020-05-04 00:00:00,-0.0,0.0,0.0,-0.0
73,2020-05-04 01:00:00,-0.0,0.0,0.0,-0.0
74,2020-05-04 02:00:00,-0.0,0.0,0.0,-0.0
75,2020-05-04 03:00:00,-0.0,0.0,0.0,-0.0
76,2020-05-04 04:00:00,-0.0,0.0,0.0,-0.0
77,2020-05-04 05:00:00,-0.0,0.0,0.0,-0.0
78,2020-05-04 06:00:00,0.0,0.0,0.0,0.0
79,2020-05-04 07:00:00,0.05415049181434123,0.0,0.0,0.0
80,2020-05-04 08:00:00,0.2256789501695663,1.0,1.0,0.2256789501695663
81,2020-05-04 09:00:00,0.40982863799208163,0.3,0.3,0.12294859139762448
82,2020-05-04 10:00:00,0.5715027276025635,0.7,0.7,0.4000519093217944
83,2020-05-04 11:00:00,0.6920091489809921,1.0,1.0,0.6920091489809921
84,2020-05-04 12:00:00,0.7599791777794958,1.0,1.0,0.7599791777794958
85,2020-05-04 13:00:00,0.7695183658140983,0.3,0.3,0.23085550974422947
86,2020-05-04 14:00:00,0.7198316377247653,0.0,0.0,0.0
87,2020-05-04 15:00:00,0.6151923032223298,0.0,0.0,0.0
88,2020-05-04 16:00:00,0.46515085495550174,0.0,0.0,0.0
89,2020-05-04 17:00:00,0.28564879381425173,0.0,0.0,0.0
90,2020-05-04 18:00:00,0.10433921933704847,0.0,0.0,0.0
91,2020-05-04 19:00:00,0.0,0.0,0.0,0.0
92,2020-05-04 20:00:00,-0.0,0.0,0.0,-0.0
93,2020-05-04 21:00:00,-0.0,0.0,0.0,-0.0
94,2020-05-04 22:00:00,-0.0,0.0,0.0,-0.0
95,2020-05-04 23:00:00,-0.0,0.0,0.0,-0.0
96,2020-05-05 00:00:00,-0.0,0.0,0.0,-0.0
97,2020-05-05 01:00:00,-0.0,0.0,0.0,-0.0
98,2020-05-05 02:00:00,-0.0,0.0,0.0,-0.0
99,2020-05-05 03:00:00,-0.0,0.0,0.0,-0.0
100,2020-05-05 04:00:00,-0.0,0.0,0.0,-0.0
101,2020-05-05 05:00:00,-0.0,0.45,0.45,-0.0
102,2020-05-05 06:00:00,0.0,1.0,1.0,0.0
103,2020-05-05 07:00:00,0.054877710180441346,1.0,1.0,0.054877710180441346
104,2020-05-05 08:00:00,0.22613105387807422,1.0,1.0,0.22613105387807422
105,2020-05-05 09:00:00,0.409699309513911,1.0,1.0,0.409699309513911
106,2020-05-05 10:00:00,0.5708286346370222,1.0,1.0,0.5708286346370222
107,2020-05-05 11:00:00,0.690906739990886,1.0,1.0,0.690906739990886
108,2020-05-05 12:00:00,0.7585984329759913,1.0,1.0,0.7585984329759913
109,2020-05-05 13:00:00,0.7680276360692688,0.9,0.9,0.691224872462342
110,2020-05-05 14:00:00,0.7184076011175979,0.3,0.3,0.21552228033527937
111,2020-05-05 15:00:00,0.6140104660811578,0.3,0.3,0.18420313982434736
112,2020-05-05 16:00:00,0.46437428665403085,0.3,0.3,0.13931228599620926
113,2020-05-05 17:00:00,0.2854042758370696,0.3,0.3,0.08562128275112088
114,2020-05-05 18:00:00,0.1046045900527904,0.3,0.3,0.03138137701583712
115,2020-05-05 19:00:00,0.0,0.23333333333333334,0.23333333333333334,0.0
116,2020-05-05 20:00:00,-0.0,0.0,0.0,-0.0
117,2020-05-05 21:00:00,-0.0,0.0,0.0,-0.0
118,2020-05-05 22:00:00,-0.0,0.0,0.0,-0.0
119,2020-05-05 23:00:00,-0.0,0.0,0.0,-0.0
120,2020-05-06 00:00:00,-0.0,0.0,0.0,-0.0
121,2020-05-06 01:00:00,-0.0,0.0,0.0,-0.0
122,2020-05-06 02:00:00,-0.0,0.0,0.0,-0.0
123,2020-05-06 03:00:00,-0.0,0.0,0.0,-0.0
124,2020-05-06 04:00:00,-0.0,0.0,0.0,-0.0
125,2020-05-06 05:00:00,-0.0,0.4666666666666667,0.4666666666666667,-0.0
126,2020-05-06 06:00:00,0.0,1.0,1.0,0.0
127,2020-05-06 07:00:00,0.05556671167157954,1.0,1.0,0.05556671167157954
128,2020-05-06 08:00:00,0.22653443745500232,1.0,1.0,0.22653443745500232
129,2020-05-06 09:00:00,0.40952792846323666,1.0,1.0,0.40952792846323666
130,2020-05-06 10:00:00,0.5701223443261951,1.0,1.0,0.5701223443261951
131,2020-05-06 11:00:00,0.6897829085375032,1.0,1.0,0.6897829085375032
132,2020-05-06 12:00:00,0.7572070177470956,0.9,0.9,0.6814863159723861
133,2020-05-06 13:00:00,0.7665361687762595,0.3,0.3,0.22996085063287786
134,2020-05-06 14:00:00,0.7169911295291619,0.7,0.7,0.5018937906704133
135,2020-05-06 15:00:00,0.6128420084539126,0.3,0.3,0.18385260253617378
136,2020-05-06 16:00:00,0.4636134667777918,0.0,0.0,0.0
137,2020-05-06 17:00:00,0.28517332715100924,0.0,0.0,0.0
138,2020-05-06 18:00:00,0.10487693247758585,0.0,0.0,0.0
139,2020-05-06 19:00:00,0.0,0.0,0.0,0.0
140,2020-05-06 20:00:00,-0.0,0.0,0.0,-0.0
141,2020-05-06 21:00:00,-0.0,0.0,0.0,-0.0
142,2020-05-06 22:00:00,-0.0,0.0,0.0,-0.0
143,2020-05-06 23:00:00,-0.0,0.0,0.0,-0.0
144,2020-05-07 00:00:00,-0.0,0.0,0.0,-0.0
145,2020-05-07 01:00:00,-0.0,0.0,0.0,-0.0
146,2020-05-07 02:00:00,-0.0,0.0,0.0,-0.0
147,2020-05-07 03:00:00,-0.0,0.0,0.0,-0.0
148,2020-05-07 04:00:00,-0.0,0.0,0.0,-0.0
149,2020-05-07 05:00:00,-0.0,0.0,0.0,-0.0
150,2020-05-07 06:00:00,0.0,0.3,0.3,0.0
151,2020-05-07 07:00:00,0.05621720912042062,0.9,0.9,0.05059548820837856
152,2020-05-07 08:00:00,0.22688955810148495,0.0,0.0,0.0
153,2020-05-07 09:00:00,0.40931526656651757,1.0,1.0,0.40931526656651757
154,2020-05-07 10:00:00,0.5693849392036063,1.0,1.0,0.5693849392036063
155,2020-05-07 11:00:00,0.6886390101236035,1.0,1.0,0.6886390101236035
156,2020-05-07 12:00:00,0.7558064822731778,0.7,0.7,0.5290645375912244
157,2020-05-07 13:00:00,0.765045605271422,0.3,0.3,0.22951368158142657
158,2020-05-07 14:00:00,0.7155838405153664,0.3,0.3,0.21467515215460992
159,2020-05-07 15:00:00,0.6116884115114916,0.3,0.3,0.18350652345344745
160,2020-05-07 16:00:00,0.46286964765005667,0.3,0.3,0.138860894295017
161,2020-05-07 17:00:00,0.2849569312116727,0.7,0.7,0.19946985184817087
162,2020-05-07 18:00:00,0.10515702154907343,0.9,0.9,0.09464131939416609
163,2020-05-07 19:00:00,0.0,0.8166666666666667,0.8166666666666667,0.0
164,2020-05-07 20:00:00,-0.0,0.0,0.0,-0.0
165,2020-05-07 21:00:00,-0.0,0.0,0.0,-0.0
166,2020-05-07 22:00:00,-0.0,0.0,0.0,-0.0
167,2020-05-07 23:00:00,-0.0,0.0,0.0,-0.0
168,2020-05-08 00:00:00,-0.0,0.0,0.0,-0.0
169,2020-05-08 01:00:00,-0.0,0.0,0.0,-0.0
170,2020-05-08 02:00:00,-0.0,0.0,0.0,-0.0
171,2020-05-08 03:00:00,-0.0,0.0,0.0,-0.0
172,2020-05-08 04:00:00,-0.0,0.0,0.0,-0.0
173,2020-05-08 05:00:00,-0.0,0.5166666666666667,0.5166666666666667,-0.0
174,2020-05-08 06:00:00,0.0,1.0,1.0,0.0
175,2020-05-08 07:00:00,0.056829014322744766,1.0,1.0,0.056829014322744766
176,2020-05-08 08:00:00,0.227196965203056,1.0,1.0,0.227196965203056
177,2020-05-08 09:00:00,0.40906218299583547,1.0,1.0,0.40906218299583547
178,2020-05-08 10:00:00,0.5686175704667641,1.0,1.0,0.5686175704667641
179,2020-05-08 11:00:00,0.6874764410583439,1.0,1.0,0.6874764410583439
180,2020-05-08 12:00:00,0.7543983843427876,0.9,0.9,0.6789585459085089
181,2020-05-08 13:00:00,0.7635575592145486,0.7,0.7,0.534490291450184
182,2020-05-08 14:00:00,0.714187289696663,0.0,0.0,0.0
183,2020-05-08 15:00:00,0.6105510643694464,0.0,0.0,0.0
184,2020-05-08 16:00:00,0.46214396675588015,0.0,0.0,0.0
185,2020-05-08 17:00:00,0.28475594509707414,0.0,0.0,0.0
186,2020-05-08 18:00:00,0.10544551287952178,0.0,0.0,0.0
187,2020-05-08 19:00:00,0.0,0.0,0.0,0.0
188,2020-05-08 20:00:00,-0.0,0.0,0.0,-0.0
189,2020-05-08 21:00:00,-0.0,0.0,0.0,-0.0
190,2020-05-08 22:00:00,-0.0,0.0,0.0,-0.0
191,2020-05-08 23:00:00,-0.0,0.0,0.0,-0.0
192,2020-05-09 00:00:00,-0.0,0.0,0.0,-0.0
193,2020-05-09 01:00:00,-0.0,0.0,0.0,-0.0
194,2020-05-09 02:00:00,-0.0,0.0,0.0,-0.0
195,2020-05-09 03:00:00,-0.0,0.0,0.0,-0.0
196,2020-05-09 04:00:00,-0.0,0.0,0.0,-0.0
197,2020-05-09 05:00:00,-0.0,0.0,0.0,-0.0
198,2020-05-09 06:00:00,0.0,0.0,0.0,0.0
199,2020-05-09 07:00:00,0.057402051347220366,0.0,0.0,0.0
200,2020-05-09 08:00:00,0.22745731651847928,0.0,0.0,0.0
201,2020-05-09 09:00:00,0.40876963910668673,0.0,0.0,0.0
202,2020-05-09 10:00:00,0.5678214696074981,0.0,0.0,0.0
203,2020-05-09 11:00:00,0.686296645966885,0.0,0.0,0.0
204,2020-05-09 12:00:00,0.7529842925124375,0.3,0.3,0.22589528775373124
205,2020-05-09 13:00:00,0.7620736156434863,0.3,0.3,0.22862208469304587
206,2020-05-09 14:00:00,0.712802966319474,0.3,0.3,0.2138408898958422
207,2020-05-09 15:00:00,0.6094312570191093,0.3,0.3,0.18282937710573277
208,2020-05-09 16:00:00,0.4614374382084282,0.3,0.3,0.13843123146252845
209,2020-05-09 17:00:00,0.2845710906631853,0.0,0.0,0.0
210,2020-05-09 18:00:00,0.10574293510129064,0.9,0.9,0.09516864159116158
211,2020-05-09 19:00:00,0.0,0.85,0.85,0.0
212,2020-05-09 20:00:00,-0.0,0.0,0.0,-0.0
213,2020-05-09 21:00:00,-0.0,0.0,0.0,-0.0
214,2020-05-09 22:00:00,-0.0,0.0,0.0,-0.0
215,2020-05-09 23:00:00,-0.0,0.0,0.0,-0.0
216,2020-05-10 00:00:00,-0.0,0.0,0.0,-0.0
217,2020-05-10 01:00:00,-0.0,0.0,0.0,-0.0
218,2020-05-10 02:00:00,-0.0,0.0,0.0,-0.0
219,2020-05-10 03:00:00,-0.0,0.0,0.0,-0.0
220,2020-05-10 04:00:00,-0.0,0.0,0.0,-0.0
221,2020-05-10 05:00:00,-0.0,0.55,0.55,-0.0
222,2020-05-10 06:00:00,0.0,1.0,1.0,0.0
223,2020-05-10 07:00:00,0.057936346149422654,1.0,1.0,0.057936346149422654
224,2020-05-10 08:00:00,0.22767136401465243,0.0,0.0,0.0
225,2020-05-10 09:00:00,0.40843868425779406,1.0,1.0,0.40843868425779406
226,2020-05-10 10:00:00,0.5669979363948211,0.7,0.7,0.39689855547637476
227,2020-05-10 11:00:00,0.6851011094956895,0.7,0.7,0.4795707766469826
228,2020-05-10 12:00:00,0.7515657826217074,0.3,0.3,0.2254697347865122
229,2020-05-10 13:00:00,0.7605953329923245,0.3,0.3,0.22817859989769734
230,2020-05-10 14:00:00,0.7114323010540117,1.0,1.0,0.7114323010540117
231,2020-05-10 15:00:00,0.6083301936815919,0.7,0.7,0.42583113557711433
232,2020-05-10 16:00:00,0.46075097064179665,0.9,0.9,0.414675873577617
233,2020-05-10 17:00:00,0.2844029750298783,0.7,0.7,0.1990820825209148
234,2020-05-10 18:00:00,0.10604970855146183,0.9,0.9,0.09544473769631565
235,2020-05-10 19:00:00,0.0,0.7666666666666667,0.7666666666666667,0.0
236,2020-05-10 20:00:00,-0.0,0.0,0.0,-0.0
237,2020-05-10 21:00:00,-0.0,0.0,0.0,-0.0
238,2020-05-10 22:00:00,-0.0,0.0,0.0,-0.0
239,2020-05-10 23:00:00,-0.0,0.0,0.0,-0.0
240,2020-05-11 00:00:00,-0.0,0.0,0.0,-0.0
241,2020-05-11 01:00:00,-0.0,0.0,0.0,-0.0
242,2020-05-11 02:00:00,-0.0,0.0,0.0,-0.0
243,2020-05-11 03:00:00,-0.0,0.0,0.0,-0.0
244,2020-05-11 04:00:00,-0.0,0.0,0.0,-0.0
245,2020-05-11 05:00:00,-0.0,0.5666666666666667,0.5666666666666667,-0.0
246,2020-05-11 06:00:00,0.0,1.0,1.0,0.0
247,2020-05-11 07:00:00,0.05843200463420952,1.0,1.0,0.05843200463420952
248,2020-05-11 08:00:00,0.2278399257367141,1.0,1.0,0.2278399257367141
249,2020-05-11 09:00:00,0.40807042839090124,1.0,1.0,0.40807042839090124
250,2020-05-11 10:00:00,0.5661483162016643,1.0,1.0,0.5661483162016643
251,2020-05-11 11:00:00,0.6838913408436729,1.0,1.0,0.6838913408436729
252,2020-05-11 12:00:00,0.7501444309782194,1.0,1.0,0.7501444309782194
253,2020-05-11 13:00:00,0.7591242456502654,0.3,0.3,0.2277372736950796
254,2020-05-11 14:00:00,0.7100766778249299,0.0,0.0,0.0
255,2020-05-11 15:00:00,0.6072490129762074,0.0,0.0,0.0
256,2020-05-11 16:00:00,0.4600853939538415,0.7,0.7,0.322059775767689
257,2020-05-11 17:00:00,0.28425212082612894,0.7,0.7,0.19897648457829026
258,2020-05-11 18:00:00,0.10636617262858866,0.0,0.0,0.0
259,2020-05-11 19:00:00,0.0,0.0,0.0,0.0
260,2020-05-11 20:00:00,-0.0,0.0,0.0,-0.0
261,2020-05-11 21:00:00,-0.0,0.0,0.0,-0.0
262,2020-05-11 22:00:00,-0.0,0.0,0.0,-0.0
263,2020-05-11 23:00:00,-0.0,0.0,0.0,-0.0
264,2020-05-12 00:00:00,-0.0,0.0,0.0,-0.0
265,2020-05-12 01:00:00,-0.0,0.0,0.0,-0.0
266,2020-05-12 02:00:00,-0.0,0.0,0.0,-0.0
267,2020-05-12 03:00:00,-0.0,0.0,0.0,-0.0
268,2020-05-12 04:00:00,-0.0,0.0,0.0,-0.0
269,2020-05-12 05:00:00,-0.0,0.5833333333333334,0.5833333333333334,-0.0
270,2020-05-12 06:00:00,0.0,1.0,1.0,0.0
271,2020-05-12 07:00:00,0.05888919332574036,1.0,1.0,0.05888919332574036
272,2020-05-12 08:00:00,0.22796386187057505,1.0,1.0,0.22796386187057505
273,2020-05-12 09:00:00,0.40766601880672776,1.0,1.0,0.40766601880672776
274,2020-05-12 10:00:00,0.5652739807708538,1.0,1.0,0.5652739807708538
275,2020-05-12 11:00:00,0.6826688604126424,0.7,0.7,0.47786820228884963
276,2020-05-12 12:00:00,0.7487218080718445,0.3,0.3,0.22461654242155335
277,2020-05-12 13:00:00,0.7576618651549789,0.0,0.0,0.0
278,2020-05-12 14:00:00,0.7087374422647824,0.3,0.3,0.21262123267943472
279,2020-05-12 15:00:00,0.6061888028246039,0.3,0.3,0.18185664084738115
280,2020-05-12 16:00:00,0.4594414791493571,0.3,0.3,0.13783244374480713
281,2020-05-12 17:00:00,0.28411898861554,0.7,0.7,0.198883292030878
282,2020-05-12 18:00:00,0.10669260608351662,0.7,0.7,0.07468482425846162
283,2020-05-12 19:00:00,0.0,0.9,0.9,0.0
284,2020-05-12 20:00:00,-0.0,0.0,0.0,-0.0
285,2020-05-12 21:00:00,-0.0,0.0,0.0,-0.0
286,2020-05-12 22:00:00,-0.0,0.0,0.0,-0.0
287,2020-05-12 23:00:00,-0.0,0.0,0.0,-0.0
288,2020-05-13 00:00:00,-0.0,0.0,0.0,-0.0
289,2020-05-13 01:00:00,-0.0,0.0,0.0,-0.0
290,2020-05-13 02:00:00,-0.0,0.0,0.0,-0.0
291,2020-05-13 03:00:00,-0.0,0.0,0.0,-0.0
292,2020-05-13 04:00:00,-0.0,0.0,0.0,-0.0
293,2020-05-13 05:00:00,-0.0,0.6,0.6,-0.0
294,2020-05-13 06:00:00,0.0,1.0,1.0,0.0
295,2020-05-13 07:00:00,0.05930812983151636,1.0,1.0,0.05930812983151636
296,2020-05-13 08:00:00,0.22804406343458486,1.0,1.0,0.22804406343458486
297,2020-05-13 09:00:00,0.40722662884480254,1.0,1.0,0.40722662884480254
298,2020-05-13 10:00:00,0.5643763185477003,1.0,1.0,0.5643763185477003
299,2020-05-13 11:00:00,0.6814351927918166,1.0,1.0,0.6814351927918166
300,2020-05-13 12:00:00,0.7472994747059232,1.0,1.0,0.7472994747059232
301,2020-05-13 13:00:00,0.7562096796505451,1.0,1.0,0.7562096796505451
302,2020-05-13 14:00:00,0.7074159044295742,0.9,0.9,0.6366743139866169
303,2020-05-13 15:00:00,0.6051506060397164,1.0,1.0,0.6051506060397164
304,2020-05-13 16:00:00,0.4588199462486574,1.0,1.0,0.4588199462486574
305,2020-05-13 17:00:00,0.2840039861170767,1.0,1.0,0.2840039861170767
306,2020-05-13 18:00:00,0.10702923564998398,0.9,0.9,0.09632631208498559
307,2020-05-13 19:00:00,0.0,0.9166666666666666,0.9166666666666666,0.0
308,2020-05-13 20:00:00,-0.0,0.0,0.0,-0.0
309,2020-05-13 21:00:00,-0.0,0.0,0.0,-0.0
310,2020-05-13 22:00:00,-0.0,0.0,0.0,-0.0
311,2020-05-13 23:00:00,-0.0,0.0,0.0,-0.0
312,2020-05-14 00:00:00,-0.0,0.0,0.0,-0.0
313,2020-05-14 01:00:00,-0.0,0.0,0.0,-0.0
314,2020-05-14 02:00:00,-0.0,0.0,0.0,-0.0
315,2020-05-14 03:00:00,-0.0,0.0,0.0,-0.0
316,2020-05-14 04:00:00,-0.0,0.0,0.0,-0.0
317,2020-05-14 05:00:00,-0.0,0.6166666666666667,0.6166666666666667,-0.0
318,2020-05-14 06:00:00,0.0,1.0,1.0,0.0
319,2020-05-14 07:00:00,0.05968908107538704,1.0,1.0,0.05968908107538704
320,2020-05-14 08:00:00,0.2280814508336024,1.0,1.0,0.2280814508336024
321,2020-05-14 09:00:00,0.40675345591608375,1.0,1.0,0.40675345591608375
322,2020-05-14 10:00:00,0.5634567324842528,1.0,1.0,0.5634567324842528
323,2020-05-14 11:00:00,0.6801918646060622,1.0,1.0,0.6801918646060622
324,2020-05-14 12:00:00,0.7458789800934829,1.0,1.0,0.7458789800934829
325,2020-05-14 13:00:00,0.7547691523953609,1.0,1.0,0.7547691523953609
326,2020-05-14 14:00:00,0.7061133377898039,1.0,1.0,0.7061133377898039
327,2020-05-14 15:00:00,0.6041354199199214,1.0,1.0,0.6041354199199214
328,2020-05-14 16:00:00,0.45822146453396967,1.0,1.0,0.45822146453396967
329,2020-05-14 17:00:00,0.28390746904400843,1.0,1.0,0.28390746904400843
330,2020-05-14 18:00:00,0.10737623719413171,1.0,1.0,0.10737623719413171
331,2020-05-14 19:00:00,0.0,0.9333333333333333,0.9333333333333333,0.0
332,2020-05-14 20:00:00,-0.0,0.0,0.0,-0.0
333,2020-05-14 21:00:00,-0.0,0.0,0.0,-0.0
334,2020-05-14 22:00:00,-0.0,0.0,0.0,-0.0
335,2020-05-14 23:00:00,-0.0,0.0,0.0,-0.0
336,2020-05-15 00:00:00,-0.0,0.0,0.0,-0.0
337,2020-05-15 01:00:00,-0.0,0.0,0.0,-0.0
338,2020-05-15 02:00:00,-0.0,0.0,0.0,-0.0
339,2020-05-15 03:00:00,-0.0,0.0,0.0,-0.0
340,2020-05-15 04:00:00,-0.0,0.0,0.0,-0.0
341,2020-05-15 05:00:00,-0.0,0.0,0.0,-0.0
342,2020-05-15 06:00:00,0.0,0.0,0.0,0.0
343,2020-05-15 07:00:00,0.060032363946288754,0.0,0.0,0.0
344,2020-05-15 08:00:00,0.2280769753470941,0.0,0.0,0.0
345,2020-05-15 09:00:00,0.4062477222063083,0.0,0.0,0.0
346,2020-05-15 10:00:00,0.5625166400109232,0.0,0.0,0.0
347,2020-05-15 11:00:00,0.6789404038612633,0.0,0.0,0.0
348,2020-05-15 12:00:00,0.7444618606856077,1.0,1.0,0.7444618606856077
349,2020-05-15 13:00:00,0.7533417202191648,1.0,1.0,0.7533417202191648
350,2020-05-15 14:00:00,0.7048309775334052,1.0,1.0,0.7048309775334052
351,2020-05-15 15:00:00,0.603144194592843,0.7,0.7,0.42220093621499005
352,2020-05-15 16:00:00,0.45764665103399016,1.0,1.0,0.45764665103399016
353,2020-05-15 17:00:00,0.28382974000197625,1.0,1.0,0.28382974000197625
354,2020-05-15 18:00:00,0.10773373513389273,1.0,1.0,0.10773373513389273
355,2020-05-15 19:00:00,0.0,0.95,0.95,0.0
356,2020-05-15 20:00:00,-0.0,0.0,0.0,-0.0
357,2020-05-15 21:00:00,-0.0,0.0,0.0,-0.0
358,2020-05-15 22:00:00,-0.0,0.0,0.0,-0.0
359,2020-05-15 23:00:00,-0.0,0.0,0.0,-0.0
360,2020-05-16 00:00:00,-0.0,0.0,0.0,-0.0
361,2020-05-16 01:00:00,-0.0,0.0,0.0,-0.0
362,2020-05-16 02:00:00,-0.0,0.0,0.0,-0.0
363,2020-05-16 03:00:00,-0.0,0.0,0.0,-0.0
364,2020-05-16 04:00:00,-0.0,0.0,0.0,-0.0
365,2020-05-16 05:00:00,-0.0,0.0,0.0,-0.0
366,2020-05-16 06:00:00,0.0,0.7,0.7,0.0
367,2020-05-16 07:00:00,0.060338345260577006,0.9,0.9,0.05430451073451931
368,2020-05-16 08:00:00,0.2280316196219203,1.0,1.0,0.2280316196219203
369,2020-05-16 09:00:00,0.4057106745932101,0.9,0.9,0.3651396071338891
370,2020-05-16 10:00:00,0.5615574724982333,0.9,0.9,0.50540172524841
371,2020-05-16 11:00:00,0.6776823390050457,1.0,1.0,0.6776823390050457
372,2020-05-16 12:00:00,0.7430496389719975,0.3,0.3,0.22291489169159925
373,2020-05-16 13:00:00,0.7519287922234648,1.0,1.0,0.7519287922234648
374,2020-05-16 14:00:00,0.7035700193067892,1.0,1.0,0.7035700193067892
375,2020-05-16 15:00:00,0.6021778319033868,1.0,1.0,0.6021778319033868
376,2020-05-16 16:00:00,0.45709606979264883,0.3,0.3,0.13712882093779463
377,2020-05-16 17:00:00,0.2837710481285965,1.0,1.0,0.2837710481285965
378,2020-05-16 18:00:00,0.1081018023763784,1.0,1.0,0.1081018023763784
379,2020-05-16 19:00:00,0.0,0.9666666666666667,0.9666666666666667,0.0
380,2020-05-16 20:00:00,-0.0,0.0,0.0,-0.0
381,2020-05-16 21:00:00,-0.0,0.0,0.0,-0.0
